p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se
ADD_30336701_T	ASD_28540026	0.0693	0.0572	1.2111	0.2259	0.2914	0.0324	0.965	0.0076	0.0034	0.005
ADD_30336701_T	ASD_30804558	-0.0414	0.0549	-0.7543	0.4507	0.1835	0.0153	1.013	0.0091	-0.0018	0.0068
ADD_30336701_T	BIP_21926972	0.1581	0.0611	2.5876	0.0097	0.4504	0.0391	1.0064	0.01	-0.0079	0.0078
ADD_30336701_T	BIP_31043756	0.1044	0.0396	2.6364	0.0084	0.3062	0.015	1.0337	0.0096	-0.0081	0.0066
ADD_30336701_T	BIP_34002096	0.078	0.0331	2.3578	0.0184	0.0566	0.0023	1.0575	0.0102	-0.0067	0.0062
ADD_30336701_T	CDG_23453885	0.0796	0.052	1.5301	0.126	0.161	0.0116	1.0302	0.0106	-0.0011	0.0076
ADD_30336701_T	CDG_29906448	0.0637	0.0323	1.973	0.0485	0.2738	0.0095	1.0698	0.0101	-0.0049	0.0067
ADD_30336701_T	CDG_31926635	0.013	0.0394	0.331	0.7406	0.0668	0.0026	1.0568	0.0099	-0.0132	0.0064
ADD_30336701_T	DE_ukb-b-20045	-0.0603	0.0748	-0.8054	0.4206	0.0066	0.0012	1.0067	0.0078	-0.0091	0.0054
ADD_30336701_T	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADD_30336701_T	DHA_CHARGE	0.0117	0.1242	0.094	0.9251	0.0925	0.0505	0.9988	0.0064	-0.0009	0.0044
ADD_30336701_T	DHA_pct_UKB	0.2056	0.0397	5.1835	2.18E-07	0.0949	0.0065	1.0139	0.0083	0.0341	0.0049
ADD_30336701_T	DHA_UKB	0.2375	0.04	5.9373	2.90E-09	0.0798	0.0058	1.029	0.0086	0.0461	0.0045
ADD_30336701_T	DPA_CHARGE	-0.1734	0.1431	-1.2113	0.2258	0.0723	0.0476	1.0059	0.0065	-0.0024	0.0049
ADD_30336701_T	EPA_CHARGE	NA	NA	NA	NA	-0.2582	0.0468	1.0653	0.0064	-0.0006	0.0047
ADD_30336701_T	GLA_CHARGE	NA	NA	NA	NA	-0.1015	0.05	1.0208	0.0063	-0.008	0.0044
ADD_30336701_T	INS_ukb-b-3957	0.0059	0.0302	0.1968	0.844	0.0516	0.0017	1.0472	0.008	0.0153	0.0051
ADD_30336701_T	LA_CHARGE	0.1954	0.2029	0.9629	0.3356	0.048	0.0468	1.0056	0.0061	0.0006	0.0049
ADD_30336701_T	LA_pct_UKB	-0.0316	0.0399	-0.7937	0.4273	0.0964	0.0058	1.029	0.0077	-0.0304	0.0049
ADD_30336701_T	LA_UKB	0.0007	0.0486	0.0137	0.9891	0.0671	0.0068	1.0212	0.0088	0.006	0.0051
ADD_30336701_T	MDD_22472876	-0.1224	0.0806	-1.5185	0.1289	0.1609	0.0292	1.0162	0.0086	0.0011	0.0067
ADD_30336701_T	MDD_30718901	-0.0294	0.0345	-0.8532	0.3936	0.0501	0.0017	1.0211	0.0091	-0.0163	0.0055
ADD_30336701_T	MooD_ukb-d-KRA_PSY_MOOD	0.0624	0.0872	0.7155	0.4743	0.0059	0.0013	0.9944	0.0067	-0.0065	0.005
ADD_30336701_T	OCD_28761083	0.0711	0.0648	1.0972	0.2725	0.3166	0.0492	0.9919	0.0072	-0.0161	0.0049
ADD_30336701_T	Omega_3_pct_UKB	0.1438	0.0426	3.3761	0.0007	0.074	0.0055	1.0224	0.0077	0.0304	0.0049
ADD_30336701_T	Omega_3_UKB	0.1409	0.0432	3.2645	0.0011	0.0686	0.0057	1.0364	0.0084	0.0356	0.0048
ADD_30336701_T	Omega_6_by_Omega_3_UKB	-0.1306	0.0438	-2.9797	0.0029	0.0657	0.0053	1.0268	0.0079	-0.0335	0.0048
ADD_30336701_T	Omega_6_pct_UKB	0.0092	0.0393	0.2351	0.8141	0.0937	0.0067	1.0375	0.0091	-0.0235	0.0049
ADD_30336701_T	Omega_6_UKB	0.0593	0.0479	1.2393	0.2152	0.0667	0.007	1.0264	0.0091	0.017	0.005
ADD_30336701_T	PD_ieu-b-7	0.0364	0.0578	0.6286	0.5296	0.0128	0.0012	0.9873	0.0061	-0.0005	0.0052
ADD_30336701_T	PTSD_31594949	-0.1092	0.0724	-1.5084	0.1315	0.0167	0.0028	1.0224	0.0064	-0.0071	0.005
ADD_30336701_T	PUFA_pct_UKB	0.0518	0.0374	1.3836	0.1665	0.1102	0.0067	1.0327	0.0092	-0.0097	0.005
ADD_30336701_T	PUFA_UKB	0.0922	0.0482	1.9149	0.0555	0.068	0.007	1.0349	0.0092	0.0234	0.005
ADD_30336701_T	SCZ_21926974	0.041	0.046	0.8928	0.372	0.2153	0.0126	1.0324	0.0106	-4.71E-05	0.0075
ADD_30336701_T	SCZ_23974872	0.0245	0.0366	0.6689	0.5035	0.2538	0.0125	1.0313	0.009	0.0025	0.006
ADD_30336701_T	SCZ_25056061	0.0686	0.0367	1.8716	0.0613	862.2342	38.8664	1.1211	0.0131	-0.0053	0.0072
ADD_30336701_T	TS_30818990	-0.1427	0.062	-2.301	0.0214	0.3445	0.0414	1.0162	0.0076	0.0039	0.0055
ADHD_30478444	AA_CHARGE	-0.0491	0.1388	-0.3537	0.7236	0.0817	0.0538	1.0034	0.0072	0.0085	0.0057
ADHD_30478444	AD_30617256	0.1037	0.0603	1.7182	0.0858	0.0107	0.0013	1.0003	0.0097	0.0034	0.0057
ADHD_30478444	ADD_30336701_C	-0.0923	0.0433	-2.1305	0.0331	0.0766	0.0054	1.0028	0.0091	-0.0076	0.0056
ADHD_30478444	ADD_30336701_P	0.2436	0.0541	4.5039	6.67E-06	0.0539	0.0049	1.0092	0.0084	-0.0087	0.0063
ADHD_30478444	ADD_30336701_T	-0.0189	0.0435	-0.4347	0.6638	0.0833	0.0053	1.0058	0.0089	-0.009	0.0056
ADHD_30478444	ADHD_30478444	1	6.23E-07	1.60E+06	0	0.2115	0.0129	1.0411	0.0094	1.0411	0.0094
ADHD_30478444	AdrA_CHARGE	0.1281	0.1405	0.912	0.3618	0.0852	0.0568	1	0.0088	0.0034	0.0058
ADHD_30478444	ALA_CHARGE	0.2566	0.2187	1.1734	0.2406	0.0483	0.0618	0.9952	0.0083	-0.0086	0.0056
ADHD_30478444	AN_28494655	-0.2493	0.0666	-3.7452	0.0002	0.2223	0.0382	1.011	0.0086	0.0277	0.006
ADHD_30478444	AN_31308545	-0.0164	0.0493	-0.3321	0.7398	0.1583	0.0112	1.0358	0.0113	0.1301	0.0079
ADHD_30478444	ANX_26754954	0.3525	0.1311	2.6896	0.0072	0.079	0.0318	0.9996	0.0085	0.0035	0.0072
ADHD_30478444	ASD_28540026	-0.0299	0.0774	-0.3858	0.6997	0.2068	0.0379	0.9958	0.0091	0.011	0.0064
ADHD_30478444	ASD_30804558	0.3195	0.0539	5.9276	3.07E-09	0.1821	0.0154	1.0122	0.0093	0.3663	0.0069
ADHD_30478444	BIP_21926972	0.0743	0.0624	1.1903	0.2339	0.4366	0.0428	1.0135	0.011	0.0285	0.0077
ADHD_30478444	BIP_31043756	0.1106	0.0411	2.69	0.0071	0.2825	0.0161	1.0606	0.0103	0.0426	0.0066
ADHD_30478444	BIP_34002096	0.1976	0.0378	5.2303	1.69E-07	0.0543	0.0023	1.0773	0.0112	0.0707	0.0073
ADHD_30478444	CDG_23453885	0.2717	0.0507	5.359	8.37E-08	0.1509	0.0113	1.0446	0.0108	0.1085	0.008
ADHD_30478444	CDG_29906448	0.1272	0.0355	3.5826	0.0003	0.2446	0.0091	1.1312	0.0117	0.0456	0.0076
ADHD_30478444	CDG_31926635	0.4526	0.0387	11.6929	1.39E-31	0.0618	0.0027	1.085	0.0122	0.1739	0.0086
ADHD_30478444	DE_ukb-b-20045	0.6826	0.1131	6.0363	1.58E-09	0.0055	0.0014	1.0162	0.0094	0.0112	0.0073
ADHD_30478444	DGLA_CHARGE	0.5911	0.5898	1.0023	0.3162	0.0313	0.0498	0.9993	0.0067	-0.012	0.0059
ADHD_30478444	DHA_CHARGE	-0.0203	0.109	-0.1865	0.8521	0.1222	0.0565	0.9925	0.008	-0.0067	0.0059
ADHD_30478444	DHA_pct_UKB	-0.3267	0.0528	-6.1867	6.14E-10	0.0932	0.0071	1.0169	0.0097	-0.0147	0.007
ADHD_30478444	DHA_UKB	-0.2641	0.0518	-5.0989	3.42E-07	0.0793	0.0063	1.0294	0.0093	-0.0059	0.007
ADHD_30478444	DPA_CHARGE	0.0096	0.1288	0.0742	0.9408	0.0853	0.0545	1.0033	0.0079	-0.0036	0.0056
ADHD_30478444	EPA_CHARGE	NA	NA	NA	NA	-0.225	0.0478	1.0585	0.0071	-0.0145	0.0055
ADHD_30478444	GLA_CHARGE	NA	NA	NA	NA	-0.0814	0.0531	1.0163	0.0076	-0.0063	0.0056
ADHD_30478444	INS_ukb-b-3957	0.3152	0.0328	9.6102	7.24E-22	0.0503	0.0018	1.0581	0.0101	0.0064	0.0064
ADHD_30478444	LA_CHARGE	-0.0212	0.1425	-0.1487	0.8818	0.0824	0.0496	0.9997	0.0073	-0.0064	0.006
ADHD_30478444	LA_pct_UKB	-0.3672	0.0444	-8.2615	1.44E-16	0.0987	0.0064	1.0231	0.0098	-0.005	0.0063
ADHD_30478444	LA_UKB	-0.1379	0.0502	-2.7485	0.006	0.0695	0.007	1.0149	0.0107	0.0119	0.007
ADHD_30478444	MDD_22472876	0.2791	0.0899	3.1049	0.0019	0.1416	0.029	1.0247	0.0088	0.0266	0.0078
ADHD_30478444	MDD_30718901	0.4515	0.0353	12.7896	1.87E-37	0.0484	0.0019	1.0376	0.0112	0.0952	0.0073
ADHD_30478444	MooD_ukb-d-KRA_PSY_MOOD	0.2502	0.1034	2.42	0.0155	0.0051	0.0014	1.0004	0.0077	-0.0115	0.0061
ADHD_30478444	OCD_28761083	-0.1778	0.0792	-2.2436	0.0249	0.3265	0.0524	0.9905	0.0078	0.0084	0.0061
ADHD_30478444	Omega_3_pct_UKB	-0.2052	0.054	-3.8023	0.0001	0.0716	0.006	1.0261	0.0089	-0.0127	0.0068
ADHD_30478444	Omega_3_UKB	-0.0994	0.054	-1.8397	0.0658	0.0673	0.0059	1.0376	0.0098	-0.0024	0.0069
ADHD_30478444	Omega_6_by_Omega_3_UKB	0.0861	0.055	1.566	0.1173	0.0634	0.0057	1.03	0.009	0.0085	0.0065
ADHD_30478444	Omega_6_pct_UKB	-0.3007	0.049	-6.1426	8.12E-10	0.0961	0.0072	1.0315	0.0114	-0.0118	0.0065
ADHD_30478444	Omega_6_UKB	-0.0656	0.0525	-1.2502	0.2112	0.0691	0.0072	1.0204	0.0108	0.011	0.0073
ADHD_30478444	PD_ieu-b-7	-0.114	0.0528	-2.1593	0.0308	0.0122	0.0013	0.9939	0.0077	-0.0046	0.0058
ADHD_30478444	PTSD_31594949	0.6684	0.0839	7.9666	1.63E-15	0.0169	0.0029	1.0213	0.0074	0.0383	0.006
ADHD_30478444	PUFA_pct_UKB	-0.3415	0.0453	-7.5422	4.62E-14	0.1123	0.0073	1.0279	0.0114	-0.0172	0.0066
ADHD_30478444	PUFA_UKB	-0.0849	0.0523	-1.6222	0.1048	0.0706	0.0073	1.0282	0.0112	0.0088	0.0074
ADHD_30478444	SCZ_21926974	0.1513	0.0508	2.9769	0.0029	0.2109	0.0132	1.0384	0.0111	0.0207	0.0086
ADHD_30478444	SCZ_23974872	0.1241	0.0445	2.789	0.0053	0.2398	0.0133	1.0506	0.0104	0.0227	0.0076
ADHD_30478444	SCZ_25056061	0.124	0.0478	2.5939	0.0095	763.7999	40.1704	1.1873	0.0143	0.0432	0.0099
ADHD_30478444	TS_30818990	0.1876	0.0563	3.3345	0.0009	0.3481	0.0436	1.0158	0.0089	0.0169	0.0063
AdrA_CHARGE	AA_CHARGE	0.9325	0.4598	2.0282	0.0425	0.0625	0.0531	1.0083	0.0065	0.3643	0.0051
AdrA_CHARGE	AD_30617256	-0.4833	0.3185	-1.5176	0.1291	0.0107	0.0013	0.9971	0.008	0.0047	0.0051
AdrA_CHARGE	ADD_30336701_C	-0.1126	0.1765	-0.6381	0.5234	0.0772	0.0049	1.0031	0.0067	-0.0046	0.0053
AdrA_CHARGE	ADD_30336701_P	-0.0393	0.192	-0.2047	0.8378	0.0555	0.0045	1.0064	0.0064	-0.0019	0.0051
AdrA_CHARGE	ADD_30336701_T	-0.1573	0.178	-0.884	0.3767	0.0838	0.0049	1.007	0.0065	-0.0032	0.0052
AdrA_CHARGE	ADHD_30478444	0.1281	0.1405	0.912	0.3618	0.2121	0.0136	1.041	0.0098	0.0034	0.0058
AdrA_CHARGE	AdrA_CHARGE	0.9999	6.08E-05	16433.1581	0	0.0737	0.0542	1.002	0.0069	1.002	0.0069
AdrA_CHARGE	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AdrA_CHARGE	AN_28494655	-0.2309	0.2171	-1.0637	0.2875	0.2151	0.0375	1.0133	0.0084	0.0042	0.0051
AdrA_CHARGE	AN_31308545	-0.1185	0.1941	-0.6107	0.5414	0.1601	0.011	1.0343	0.0112	0.0012	0.0075
AdrA_CHARGE	ANX_26754954	0.9267	0.7966	1.1633	0.2447	0.0686	0.03	1.0034	0.0072	-0.0045	0.0058
AdrA_CHARGE	ASD_28540026	-0.2648	0.2199	-1.2042	0.2285	0.2836	0.0352	0.9676	0.0078	0.0077	0.005
AdrA_CHARGE	ASD_30804558	0.0292	0.1568	0.1865	0.8521	0.1836	0.0166	1.0113	0.0098	0.0056	0.0059
AdrA_CHARGE	BIP_21926972	-0.4464	0.2212	-2.0177	0.0436	0.4494	0.0383	1.007	0.0099	0.0061	0.007
AdrA_CHARGE	BIP_31043756	-0.2283	0.1902	-1.2004	0.23	0.3036	0.0148	1.0344	0.0093	-0.0038	0.0064
AdrA_CHARGE	BIP_34002096	-0.052	0.1192	-0.4363	0.6626	0.0558	0.0021	1.06	0.0099	-0.0116	0.0066
AdrA_CHARGE	CDG_23453885	-0.2883	0.1746	-1.6514	0.0986	0.1577	0.0105	1.0338	0.0101	0.0038	0.0071
AdrA_CHARGE	CDG_29906448	-0.2122	0.1379	-1.538	0.124	0.2713	0.009	1.0721	0.0104	0.0024	0.006
AdrA_CHARGE	CDG_31926635	0.0316	0.0947	0.3335	0.7388	0.0675	0.0028	1.0529	0.0102	-0.0058	0.0061
AdrA_CHARGE	DE_ukb-b-20045	-0.1359	0.2177	-0.6244	0.5324	0.0067	0.0013	1.0057	0.0082	0.0058	0.0053
AdrA_CHARGE	DGLA_CHARGE	2.1845	5.4439	0.4013	0.6882	0.0155	0.0515	1.0026	0.0063	0.1867	0.0044
AdrA_CHARGE	DHA_CHARGE	-0.6372	0.4315	-1.4768	0.1397	0.1126	0.0528	0.997	0.0069	-0.2947	0.0049
AdrA_CHARGE	DHA_pct_UKB	-0.1528	0.1652	-0.9248	0.3551	0.0955	0.0067	1.0114	0.0082	-0.0182	0.005
AdrA_CHARGE	DHA_UKB	-0.2833	0.1971	-1.4375	0.1506	0.0795	0.0061	1.0277	0.0084	-0.0146	0.0051
AdrA_CHARGE	DPA_CHARGE	-0.0991	0.6564	-0.1509	0.88	0.0761	0.051	1.0066	0.0067	0.2634	0.0049
AdrA_CHARGE	EPA_CHARGE	NA	NA	NA	NA	-0.2578	0.0474	1.0656	0.0065	-0.1517	0.0045
AdrA_CHARGE	GLA_CHARGE	NA	NA	NA	NA	-0.0898	0.0537	1.0193	0.0063	0.1995	0.0048
AdrA_CHARGE	INS_ukb-b-3957	-0.0296	0.1057	-0.2798	0.7796	0.0515	0.0017	1.048	0.0083	-0.0014	0.0052
AdrA_CHARGE	LA_CHARGE	-1.114	0.4396	-2.5344	0.0113	0.0635	0.0496	1.0037	0.0064	-0.3755	0.0054
AdrA_CHARGE	LA_pct_UKB	-0.5278	0.213	-2.4781	0.0132	0.098	0.0057	1.0233	0.0076	0.0023	0.0047
AdrA_CHARGE	LA_UKB	-0.6247	0.3198	-1.9534	0.0508	0.0673	0.0066	1.0188	0.0092	0.0038	0.0047
AdrA_CHARGE	MDD_22472876	0.2436	0.2799	0.8703	0.3841	0.1546	0.03	1.0184	0.0083	-0.0046	0.0062
AdrA_CHARGE	MDD_30718901	0.1131	0.133	0.8507	0.395	0.0504	0.0018	1.0194	0.0088	-0.0105	0.0052
AdrA_CHARGE	MooD_ukb-d-KRA_PSY_MOOD	-0.0267	0.2748	-0.0971	0.9227	0.0057	0.0013	0.9952	0.007	0.0028	0.0045
AdrA_CHARGE	OCD_28761083	0.0974	0.2388	0.4078	0.6834	0.3001	0.0499	0.9954	0.0069	0.0033	0.005
AdrA_CHARGE	Omega_3_pct_UKB	-0.1622	0.1725	-0.9401	0.3471	0.0741	0.0056	1.0204	0.0074	-0.0155	0.0049
AdrA_CHARGE	Omega_3_UKB	-0.2687	0.2063	-1.3025	0.1927	0.0672	0.0056	1.0363	0.0086	-0.0092	0.005
AdrA_CHARGE	Omega_6_by_Omega_3_UKB	0.0667	0.1751	0.3812	0.7031	0.0653	0.0054	1.0253	0.0076	0.014	0.0048
AdrA_CHARGE	Omega_6_pct_UKB	-0.3645	0.2004	-1.8191	0.0689	0.0942	0.0072	1.0342	0.0092	-0.0003	0.0051
AdrA_CHARGE	Omega_6_UKB	-0.519	0.2938	-1.7663	0.0773	0.0663	0.0069	1.025	0.0095	0.0037	0.0049
AdrA_CHARGE	PD_ieu-b-7	0.0373	0.1753	0.2127	0.8316	0.0127	0.0012	0.9872	0.0062	-0.0062	0.0046
AdrA_CHARGE	PTSD_31594949	0.1201	0.2615	0.4593	0.646	0.0174	0.0031	1.019	0.0071	-0.0082	0.0052
AdrA_CHARGE	PUFA_pct_UKB	-0.3997	0.2116	-1.8886	0.059	0.111	0.0073	1.029	0.0091	-0.0064	0.0052
AdrA_CHARGE	PUFA_UKB	-0.513	0.2923	-1.7554	0.0792	0.0674	0.0069	1.0338	0.0097	0.0003	0.0051
AdrA_CHARGE	SCZ_21926974	-0.3883	0.2326	-1.6697	0.095	0.2111	0.0133	1.0345	0.0107	0.009	0.007
AdrA_CHARGE	SCZ_23974872	-0.2571	0.21	-1.2243	0.2208	0.2501	0.0114	1.0334	0.0093	-0.0034	0.0061
AdrA_CHARGE	SCZ_25056061	-0.2156	0.1587	-1.3584	0.1743	857.6397	38.8452	1.1212	0.0134	0.0011	0.0071
AdrA_CHARGE	TS_30818990	-0.0161	0.2031	-0.0794	0.9367	0.3497	0.0424	1.0165	0.0083	0.0018	0.005
ALA_CHARGE	AA_CHARGE	NA	NA	NA	NA	0.0426	0.0513	1.0104	0.0063	-0.2845	0.0044
ALA_CHARGE	AD_30617256	NA	NA	NA	NA	0.0107	0.0013	0.9963	0.0078	-0.0066	0.0045
ALA_CHARGE	ADD_30336701_C	NA	NA	NA	NA	0.0776	0.0048	1.002	0.0064	-0.0067	0.0044
ALA_CHARGE	ADD_30336701_P	NA	NA	NA	NA	0.0554	0.0045	1.0061	0.0065	-0.0018	0.0039
ALA_CHARGE	ADD_30336701_T	NA	NA	NA	NA	0.0836	0.0048	1.0067	0.0062	-0.0061	0.0044
ALA_CHARGE	ADHD_30478444	0.2566	0.2187	1.1734	0.2406	0.2124	0.0131	1.04	0.0093	-0.0086	0.0056
ALA_CHARGE	AdrA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	ALA_CHARGE	NA	NA	NA	NA	-0.0006	0.059	1.006	0.0068	1.006	0.0068
ALA_CHARGE	AN_28494655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	AN_31308545	0.5463	0.4093	1.3348	0.1819	0.1603	0.0114	1.0332	0.0109	-0.0158	0.006
ALA_CHARGE	ANX_26754954	0.1575	0.6431	0.2449	0.8065	0.0721	0.0293	1.0024	0.0072	-0.0024	0.0053
ALA_CHARGE	ASD_28540026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	ASD_30804558	0.0348	0.4475	0.0777	0.9381	0.1847	0.0164	1.0108	0.0096	-0.0028	0.0071
ALA_CHARGE	BIP_21926972	1.0121	1.052	0.9621	0.336	0.4494	0.0381	1.0071	0.0099	-0.0166	0.0071
ALA_CHARGE	BIP_31043756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	BIP_34002096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	CDG_23453885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	CDG_29906448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	CDG_31926635	0.2926	0.4336	0.6747	0.4999	0.067	0.0027	1.0553	0.0098	-0.0016	0.0053
ALA_CHARGE	DE_ukb-b-20045	0.4707	0.494	0.9529	0.3406	0.0067	0.0013	1.005	0.0081	-0.001	0.0047
ALA_CHARGE	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	DHA_CHARGE	NA	NA	NA	NA	0.1032	0.0506	0.9971	0.0064	-0.0279	0.0045
ALA_CHARGE	DHA_pct_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	DHA_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	DPA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	EPA_CHARGE	NA	NA	NA	NA	-0.2564	0.0467	1.0649	0.0064	0.1621	0.0042
ALA_CHARGE	GLA_CHARGE	NA	NA	NA	NA	-0.1	0.0503	1.0207	0.0062	0.0966	0.0044
ALA_CHARGE	INS_ukb-b-3957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	LA_CHARGE	NA	NA	NA	NA	0.046	0.0456	1.006	0.006	0.2202	0.0042
ALA_CHARGE	LA_pct_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	LA_UKB	NA	NA	NA	NA	0.0665	0.0066	1.0198	0.0083	0.0024	0.0049
ALA_CHARGE	MDD_22472876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	MDD_30718901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	MooD_ukb-d-KRA_PSY_MOOD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	OCD_28761083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	Omega_3_pct_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	Omega_3_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	Omega_6_by_Omega_3_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	Omega_6_pct_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	Omega_6_UKB	NA	NA	NA	NA	0.0657	0.0069	1.0254	0.0088	0.0025	0.005
ALA_CHARGE	PD_ieu-b-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	PTSD_31594949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	PUFA_pct_UKB	NA	NA	NA	NA	0.1101	0.0071	1.0302	0.0091	-0.0093	0.0052
ALA_CHARGE	PUFA_UKB	NA	NA	NA	NA	0.0672	0.0069	1.0335	0.0092	0.0052	0.005
ALA_CHARGE	SCZ_21926974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	SCZ_23974872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	SCZ_25056061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	TS_30818990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AN_28494655	AA_CHARGE	-0.1329	0.2479	-0.5361	0.5919	0.0642	0.052	1.0065	0.0068	0.001	0.0048
AN_28494655	AD_30617256	-0.0607	0.1002	-0.606	0.5445	0.0111	0.0013	0.9959	0.0087	0.0042	0.0055
AN_28494655	ADD_30336701_C	0.0879	0.0768	1.1447	0.2523	0.0748	0.0053	1.0073	0.008	-0.0093	0.006
AN_28494655	ADD_30336701_P	0.105	0.0881	1.1918	0.2333	0.0526	0.0047	1.0105	0.0075	-0.0078	0.0053
AN_28494655	ADD_30336701_T	0.1114	0.0725	1.5373	0.1242	0.0809	0.0053	1.0113	0.0078	-0.0112	0.0058
AN_28494655	ADHD_30478444	-0.2493	0.0666	-3.7452	0.0002	0.2134	0.0138	1.0353	0.0102	0.0277	0.006
AN_28494655	AdrA_CHARGE	-0.2309	0.2171	-1.0637	0.2875	0.1021	0.0562	0.997	0.0078	0.0042	0.0051
AN_28494655	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AN_28494655	AN_28494655	1	9.84E-07	1.02E+06	0	0.2157	0.0353	1.0129	0.0075	1.0129	0.0075
AN_28494655	AN_31308545	1.1176	0.0872	12.814	1.37E-37	0.158	0.0113	1.0363	0.0116	0.4498	0.008
AN_28494655	ANX_26754954	0.0752	0.2084	0.361	0.7181	0.0794	0.0309	1.0021	0.008	0.0107	0.0062
AN_28494655	ASD_28540026	0.0359	0.1032	0.3483	0.7276	0.2884	0.0341	0.9643	0.0076	0.0015	0.0051
AN_28494655	ASD_30804558	-0.0746	0.0824	-0.9056	0.3652	0.1853	0.0167	1.0104	0.0105	0.0172	0.0063
AN_28494655	BIP_21926972	0.1355	0.0869	1.5603	0.1187	0.4563	0.0408	1.0036	0.0109	0.0974	0.0066
AN_28494655	BIP_31043756	0.2057	0.0618	3.3294	0.0009	0.3052	0.0159	1.0326	0.0101	0.0878	0.0063
AN_28494655	BIP_34002096	0.2224	0.0547	4.065	4.80E-05	0.0558	0.0023	1.0582	0.0107	0.0661	0.0058
AN_28494655	CDG_23453885	0.1962	0.078	2.5138	0.0119	0.1635	0.0114	1.0255	0.011	0.0899	0.0077
AN_28494655	CDG_29906448	0.2853	0.0546	5.2231	1.76E-07	0.2707	0.0092	1.0681	0.011	0.0828	0.0064
AN_28494655	CDG_31926635	0.253	0.0651	3.887	0.0001	0.0661	0.0027	1.0573	0.011	0.0647	0.0068
AN_28494655	DE_ukb-b-20045	0.072	0.1296	0.555	0.5789	0.0063	0.0014	1.0085	0.0088	0.0015	0.0058
AN_28494655	DGLA_CHARGE	-0.213	0.7104	-0.2998	0.7643	0.0179	0.0494	1.0032	0.0067	-0.0044	0.005
AN_28494655	DHA_CHARGE	0.0822	0.2066	0.3978	0.6908	0.1032	0.054	0.9969	0.0076	-0.0046	0.0052
AN_28494655	DHA_pct_UKB	0.412	0.0792	5.2039	1.95E-07	0.0943	0.0069	1.0142	0.009	-0.0095	0.0057
AN_28494655	DHA_UKB	0.3745	0.0835	4.4868	7.23E-06	0.0803	0.0062	1.0273	0.009	-0.0075	0.0059
AN_28494655	DPA_CHARGE	0.0599	0.2178	0.2751	0.7832	0.0965	0.0524	1.0028	0.0074	0.0028	0.0051
AN_28494655	EPA_CHARGE	NA	NA	NA	NA	-0.2603	0.0463	1.0699	0.007	-0.0139	0.005
AN_28494655	GLA_CHARGE	NA	NA	NA	NA	-0.0823	0.0505	1.0201	0.007	-0.0083	0.0052
AN_28494655	INS_ukb-b-3957	-0.015	0.048	-0.3115	0.7554	0.0514	0.0018	1.0447	0.0096	0.0016	0.0053
AN_28494655	LA_CHARGE	0.1513	0.2179	0.6942	0.4876	0.0885	0.0508	0.9994	0.0072	-0.005	0.0049
AN_28494655	LA_pct_UKB	0.2103	0.0709	2.9683	0.003	0.1006	0.0062	1.0196	0.0092	0.0071	0.0053
