p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se
ADD_30336701_T	ASD_30804558	-0.0479	0.0531	-0.9033	0.3664	0.1945	0.0165	1.0109	0.0096	-0.0004	0.0068
ADD_30336701_T	BIP_21926972	0.1562	0.0596	2.62	0.0088	0.4736	0.0407	1.0055	0.01	-0.0084	0.0079
ADD_30336701_T	BIP_31043756	0.0972	0.038	2.5588	0.0105	0.3486	0.0171	1.0225	0.0098	-0.0081	0.0067
ADD_30336701_T	BIP_34002096	0.0835	0.0314	2.6563	0.0079	0.0701	0.0029	1.0306	0.0111	-0.0086	0.0062
ADD_30336701_T	CDG_23453885	0.0704	0.0508	1.3853	0.166	0.1763	0.0132	1.024	0.0115	-0.0005	0.008
ADD_30336701_T	CDG_29906448	0.0608	0.0302	2.0131	0.0441	0.3508	0.0148	1.0266	0.013	-0.0052	0.0071
ADD_30336701_T	CDG_31926635	0.0038	0.0379	0.1004	0.92	0.0769	0.0033	1.0428	0.0109	-0.0125	0.0065
ADD_30336701_T	DE_ukb-b-20045	-0.0604	0.0707	-0.8531	0.3936	0.0069	0.0012	1.0064	0.0079	-0.009	0.0054
ADD_30336701_T	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADD_30336701_T	DHA_CHARGE	0.0228	0.1146	0.1989	0.8423	0.1081	0.0537	1	0.0065	-0.001	0.0046
ADD_30336701_T	DHA_pct_UKB	0.1945	0.0387	5.0204	5.16E-07	0.1231	0.011	1.0342	0.0302	0.0324	0.0054
ADD_30336701_T	DHA_UKB	0.2028	0.0404	5.0222	5.11E-07	0.1112	0.0115	1.0683	0.0412	0.0457	0.005
ADD_30336701_T	DPA_CHARGE	-0.1119	0.0875	-1.2795	0.2007	0.1952	0.1028	1.008	0.007	-0.0021	0.005
ADD_30336701_T	EPA_CHARGE	NA	NA	NA	NA	-0.2571	0.0563	1.0747	0.0068	-0.001	0.0047
ADD_30336701_T	GLA_CHARGE	NA	NA	NA	NA	-0.3919	0.1015	1.0858	0.0151	-0.0109	0.0045
ADD_30336701_T	INS_ukb-b-3957	0.0144	0.0274	0.5255	0.5992	0.0626	0.0023	1.0261	0.0092	0.0142	0.0052
ADD_30336701_T	LA_CHARGE	0.1021	0.3502	0.2916	0.7706	0.1588	0.1557	1.0173	0.0075	0.0006	0.0049
ADD_30336701_T	LA_pct_UKB	0.0016	0.043	0.0373	0.9703	0.1203	0.0136	1.0489	0.0257	-0.0327	0.0054
ADD_30336701_T	LA_UKB	0.0056	0.0407	0.1379	0.8903	0.1215	0.0242	1.0281	0.0304	0.0049	0.0059
ADD_30336701_T	MDD_22472876	-0.1234	0.0758	-1.6294	0.1032	0.1619	0.0293	1.0179	0.0087	0.0017	0.0065
ADD_30336701_T	MDD_30718901	-0.0293	0.0337	-0.8703	0.3841	0.0609	0.0024	0.9948	0.01	-0.0164	0.0058
ADD_30336701_T	MooD_ukb-d-KRA_PSY_MOOD	0.0494	0.0869	0.5684	0.5698	0.0059	0.0012	0.9958	0.0066	-0.0062	0.0051
ADD_30336701_T	OCD_28761083	0.0721	0.0664	1.0853	0.2778	0.3295	0.0496	0.9925	0.0072	-0.0162	0.0051
ADD_30336701_T	Omega_3_pct_UKB	0.1209	0.0429	2.817	0.0048	0.0951	0.0125	1.0718	0.0558	0.0302	0.0055
ADD_30336701_T	Omega_3_UKB	0.0928	0.0435	2.1337	0.0329	0.1175	0.0188	1.0716	0.0498	0.0361	0.0056
ADD_30336701_T	Omega_6_by_Omega_3_UKB	-0.092	0.0464	-1.9829	0.0474	0.0918	0.0133	1.0739	0.0537	-0.034	0.0055
ADD_30336701_T	Omega_6_pct_UKB	0.0428	0.0402	1.0665	0.2862	0.1449	0.0196	1.0314	0.0208	-0.0258	0.0057
ADD_30336701_T	Omega_6_UKB	0.0388	0.0418	0.9283	0.3532	0.1219	0.0254	1.0359	0.0332	0.0169	0.0059
ADD_30336701_T	PD_ieu-b-7	0.0595	0.0547	1.0875	0.2768	0.0164	0.0016	0.9794	0.0072	-0.0023	0.0054
ADD_30336701_T	PTSD_31594949	-0.1048	0.0699	-1.4982	0.1341	0.0169	0.0029	1.0238	0.0066	-0.0075	0.005
ADD_30336701_T	PUFA_pct_UKB	0.0747	0.0371	2.0162	0.0438	0.1635	0.0198	1.0225	0.016	-0.0122	0.0057
ADD_30336701_T	PUFA_UKB	0.0577	0.0402	1.4368	0.1508	0.1404	0.028	1.0399	0.0333	0.0233	0.0059
ADD_30336701_T	SCZ_21926974	0.0566	0.0435	1.3025	0.1927	0.232	0.0138	1.029	0.0108	-0.0022	0.0077
ADD_30336701_T	SCZ_23974872	0.0364	0.0353	1.0313	0.3024	0.287	0.0149	1.0197	0.0097	0.0008	0.0062
ADD_30336701_T	SCZ_25056061	0.0639	0.034	1.8806	0.06	1158.6145	57.9493	1.0731	0.0171	-0.0055	0.0076
ADD_30336701_T	TS_30818990	-0.1649	0.0603	-2.7363	0.0062	0.3614	0.0419	1.0155	0.0076	0.0061	0.0056
ADHD_30478444	AA_CHARGE	-0.0677	0.1254	-0.5398	0.5893	0.0993	0.0579	1.0316	0.0312	0.0083	0.0059
ADHD_30478444	AD_30617256	0.1385	0.0852	1.6257	0.104	0.0066	0.0065	1.0705	0.0735	0.003	0.0059
ADHD_30478444	ADD_30336701_C	-0.0984	0.0416	-2.3663	0.018	0.084	0.0059	0.9974	0.0094	-0.0064	0.0059
ADHD_30478444	ADD_30336701_P	0.2364	0.0505	4.6831	2.83E-06	0.0589	0.0051	1.006	0.0085	-0.0097	0.0063
ADHD_30478444	ADD_30336701_T	-0.0295	0.0413	-0.7153	0.4744	0.0931	0.0061	0.9985	0.0094	-0.0078	0.0059
ADHD_30478444	ADHD_30478444	1	2.25E-08	4.44E+07	0	0.237	0.0152	1.0361	0.0101	1.0361	0.0101
ADHD_30478444	AdrA_CHARGE	0.0765	0.0991	0.7719	0.4402	0.1592	0.0861	1.003	0.0093	0.0033	0.0059
ADHD_30478444	ALA_CHARGE	0.216	0.1417	1.5243	0.1274	0.0787	0.0642	0.9972	0.0085	-0.0092	0.0056
ADHD_30478444	AN_28494655	-0.246	0.0624	-3.9406	8.13E-05	0.2369	0.04	1.0105	0.0087	0.0285	0.0061
ADHD_30478444	AN_31308545	0.0024	0.0479	0.0508	0.9594	0.1802	0.0133	1.0251	0.0124	0.1286	0.0084
ADHD_30478444	ANX_26754954	0.3268	0.125	2.6144	0.0089	0.0827	0.0322	1.0001	0.0084	0.0036	0.0074
ADHD_30478444	ASD_28540026	-0.0153	0.0734	-0.2079	0.8353	0.2123	0.0385	0.9962	0.0092	0.0104	0.0065
ADHD_30478444	ASD_30804558	0.3493	0.0512	6.8283	8.59E-12	0.1959	0.0167	1.0094	0.0097	0.3635	0.0072
ADHD_30478444	BIP_21926972	0.076	0.0601	1.2645	0.206	0.4561	0.0443	1.0134	0.0112	0.0281	0.0079
ADHD_30478444	BIP_31043756	0.121	0.0378	3.1977	0.0014	0.3254	0.0191	1.0491	0.0116	0.0402	0.0066
ADHD_30478444	BIP_34002096	0.2047	0.0345	5.9255	3.11E-09	0.0684	0.0031	1.0466	0.013	0.0666	0.0077
ADHD_30478444	CDG_23453885	0.2758	0.048	5.7518	8.83E-09	0.1671	0.0135	1.0379	0.012	0.1065	0.0084
ADHD_30478444	CDG_29906448	0.1389	0.0334	4.1624	3.15E-05	0.3243	0.0142	1.0846	0.0152	0.0416	0.0083
ADHD_30478444	CDG_31926635	0.4651	0.0356	13.0775	4.43E-39	0.0728	0.0037	1.0678	0.0136	0.1671	0.0094
ADHD_30478444	DE_ukb-b-20045	0.6859	0.1046	6.5569	5.49E-11	0.0061	0.0014	1.0148	0.0094	0.0072	0.0075
ADHD_30478444	DGLA_CHARGE	0.3045	0.2715	1.1217	0.262	0.1294	0.1027	1.0075	0.0081	-0.0133	0.006
ADHD_30478444	DHA_CHARGE	-0.0513	0.1009	-0.5089	0.6108	0.1366	0.0597	0.9935	0.0081	-0.0055	0.0059
ADHD_30478444	DHA_pct_UKB	-0.3164	0.0495	-6.3917	1.64E-10	0.1185	0.0112	1.0429	0.0366	-0.0125	0.0076
ADHD_30478444	DHA_UKB	-0.2709	0.0464	-5.8441	5.09E-09	0.1031	0.014	1.0846	0.0523	-0.0037	0.0075
ADHD_30478444	DPA_CHARGE	0.0062	0.0836	0.0738	0.9412	0.198	0.102	1.0065	0.0087	-0.0036	0.0056
ADHD_30478444	EPA_CHARGE	NA	NA	NA	NA	-0.2211	0.0558	1.0671	0.0076	-0.0136	0.0055
ADHD_30478444	GLA_CHARGE	NA	NA	NA	NA	-0.1026	0.0673	1.0312	0.0095	-0.0068	0.0057
ADHD_30478444	INS_ukb-b-3957	0.3094	0.0326	9.5045	2.01E-21	0.0626	0.0026	1.0264	0.0121	0.0011	0.0068
ADHD_30478444	LA_CHARGE	-0.0002	0.0884	-0.0021	0.9983	0.2018	0.1317	1.0093	0.0108	-0.0065	0.006
ADHD_30478444	LA_pct_UKB	-0.3379	0.0465	-7.2704	3.58E-13	0.1184	0.0161	1.0535	0.0358	-0.0027	0.007
ADHD_30478444	LA_UKB	-0.1024	0.0443	-2.3144	0.0206	0.1179	0.0289	1.0364	0.0465	0.0111	0.0079
ADHD_30478444	MDD_22472876	0.2668	0.088	3.0316	0.0024	0.1442	0.0301	1.0263	0.009	0.0275	0.0082
ADHD_30478444	MDD_30718901	0.4566	0.0334	13.6813	1.31E-42	0.0603	0.0026	1.0025	0.0129	0.086	0.0083
ADHD_30478444	MooD_ukb-d-KRA_PSY_MOOD	0.2493	0.1007	2.4759	0.0133	0.0051	0.0014	1.0021	0.0077	-0.0118	0.0063
ADHD_30478444	OCD_28761083	-0.171	0.0758	-2.256	0.0241	0.331	0.0541	0.9921	0.008	0.0086	0.0061
ADHD_30478444	Omega_3_pct_UKB	-0.23	0.051	-4.5085	6.53E-06	0.0878	0.0168	1.0855	0.0648	-0.0108	0.0074
ADHD_30478444	Omega_3_UKB	-0.1186	0.0456	-2.6005	0.0093	0.1128	0.0227	1.0787	0.0594	-0.0012	0.0077
ADHD_30478444	Omega_6_by_Omega_3_UKB	0.1213	0.0504	2.4071	0.0161	0.0857	0.017	1.0838	0.0597	0.007	0.0074
ADHD_30478444	Omega_6_pct_UKB	-0.2536	0.0468	-5.4177	6.04E-08	0.1472	0.022	1.0273	0.0297	-0.0096	0.0075
ADHD_30478444	Omega_6_UKB	-0.0494	0.0445	-1.1105	0.2668	0.118	0.0305	1.0454	0.0503	0.0095	0.0081
ADHD_30478444	PD_ieu-b-7	-0.1153	0.0468	-2.4619	0.0138	0.0158	0.0017	0.985	0.009	-0.0026	0.0061
ADHD_30478444	PTSD_31594949	0.656	0.0806	8.135	4.12E-16	0.0172	0.003	1.0229	0.0076	0.0375	0.0061
ADHD_30478444	PUFA_pct_UKB	-0.3009	0.043	-6.9968	2.62E-12	0.1663	0.0202	1.0175	0.0217	-0.0144	0.0074
ADHD_30478444	PUFA_UKB	-0.0657	0.0417	-1.5757	0.1151	0.1367	0.0326	1.0482	0.0499	0.0075	0.0081
ADHD_30478444	SCZ_21926974	0.1487	0.0496	2.9993	0.0027	0.2281	0.0139	1.0346	0.0112	0.0192	0.009
ADHD_30478444	SCZ_23974872	0.1257	0.0433	2.9027	0.0037	0.2745	0.0163	1.0377	0.0111	0.0206	0.0079
ADHD_30478444	SCZ_25056061	0.1355	0.045	3.0116	0.0026	1076.2591	61.1449	1.1333	0.0189	0.0391	0.0109
ADHD_30478444	TS_30818990	0.2057	0.0536	3.835	0.0001	0.3628	0.0447	1.0154	0.0089	0.0149	0.0064
AdrA_CHARGE	AA_CHARGE	0.8809	0.3312	2.6598	0.0078	0.1018	0.0669	1.0353	0.0277	0.3755	0.0117
AdrA_CHARGE	AD_30617256	-0.3204	0.2513	-1.2746	0.2025	0.0092	0.0039	1.0372	0.0432	0.0048	0.0055
AdrA_CHARGE	ADD_30336701_C	-0.074	0.1268	-0.5839	0.5593	0.0832	0.0054	0.9999	0.007	-0.0044	0.0053
AdrA_CHARGE	ADD_30336701_P	-0.0504	0.1242	-0.406	0.6847	0.0595	0.0048	1.0045	0.0067	-0.0017	0.0051
AdrA_CHARGE	ADD_30336701_T	-0.1057	0.128	-0.8257	0.409	0.0917	0.0056	1.0028	0.007	-0.0031	0.0053
AdrA_CHARGE	ADHD_30478444	0.0765	0.0991	0.7719	0.4402	0.2377	0.0164	1.0359	0.0107	0.0033	0.0059
AdrA_CHARGE	AdrA_CHARGE	1	2.40E-07	4.17E+06	0	0.1504	0.1025	1.0047	0.007	1.0047	0.007
AdrA_CHARGE	ALA_CHARGE	0.0544	1.5854	0.0343	0.9726	0.0444	0.0653	1.0054	0.0074	-0.1768	0.0048
AdrA_CHARGE	AN_28494655	-0.1984	0.1789	-1.1088	0.2675	0.2273	0.0383	1.0132	0.0084	0.0039	0.0052
AdrA_CHARGE	AN_31308545	-0.0987	0.1273	-0.7754	0.4381	0.1798	0.0125	1.0256	0.012	0.0025	0.0076
AdrA_CHARGE	ANX_26754954	0.6426	0.7686	0.836	0.4031	0.0704	0.0301	1.0042	0.0072	-0.0049	0.0057
AdrA_CHARGE	ASD_28540026	-0.1747	0.1678	-1.0407	0.298	0.2872	0.0358	0.9683	0.0078	0.0074	0.0051
AdrA_CHARGE	ASD_30804558	0.0347	0.1113	0.3117	0.7553	0.1944	0.018	1.0091	0.0104	0.0052	0.0059
AdrA_CHARGE	BIP_21926972	-0.3478	0.1565	-2.223	0.0262	0.4721	0.0404	1.006	0.0101	0.0062	0.007
AdrA_CHARGE	BIP_31043756	-0.1873	0.1127	-1.6623	0.0965	0.3436	0.0168	1.0244	0.0096	-0.0035	0.0066
AdrA_CHARGE	BIP_34002096	-0.1016	0.0861	-1.1803	0.2379	0.0688	0.0027	1.0342	0.0108	-0.0104	0.0069
AdrA_CHARGE	CDG_23453885	-0.228	0.1335	-1.7079	0.0877	0.1723	0.0122	1.0282	0.0108	0.0034	0.0073
AdrA_CHARGE	CDG_29906448	-0.1522	0.0931	-1.6351	0.102	0.3468	0.0133	1.0297	0.0126	0.0016	0.0067
AdrA_CHARGE	CDG_31926635	-0.0036	0.0792	-0.0451	0.964	0.0774	0.0035	1.0397	0.0113	-0.0058	0.0063
AdrA_CHARGE	DE_ukb-b-20045	-0.1176	0.1575	-0.7464	0.4554	0.0071	0.0013	1.0051	0.0082	0.0057	0.0053
AdrA_CHARGE	DGLA_CHARGE	-0.0716	2.2004	-0.0325	0.974	0.1295	0.1229	1.0092	0.0065	0.1866	0.0046
AdrA_CHARGE	DHA_CHARGE	-0.3753	0.5331	-0.7039	0.4815	0.1314	0.0561	0.9978	0.0071	-0.2944	0.0049
AdrA_CHARGE	DHA_pct_UKB	7.21E-05	0.1472	0.0005	0.9996	0.1229	0.0108	1.029	0.0283	-0.0102	0.0115
AdrA_CHARGE	DHA_UKB	-0.2104	0.1588	-1.3252	0.1851	0.1096	0.0107	1.0646	0.0406	-0.0039	0.0125
AdrA_CHARGE	DPA_CHARGE	0.4751	0.6212	0.7648	0.4444	0.2026	0.1137	1.0091	0.0073	0.2659	0.005
AdrA_CHARGE	EPA_CHARGE	NA	NA	NA	NA	-0.2539	0.0603	1.075	0.0069	-0.1513	0.0045
AdrA_CHARGE	GLA_CHARGE	NA	NA	NA	NA	-0.1241	0.0755	1.0368	0.008	0.2026	0.0048
AdrA_CHARGE	INS_ukb-b-3957	-0.0207	0.0732	-0.2834	0.7769	0.0623	0.0023	1.0272	0.0096	-0.001	0.0053
AdrA_CHARGE	LA_CHARGE	-1.0268	0.26	-3.9496	7.83E-05	0.2101	0.1684	1.011	0.0076	-0.3796	0.006
AdrA_CHARGE	LA_pct_UKB	-0.4998	0.1745	-2.8637	0.0042	0.1229	0.0118	1.0383	0.0214	-0.0064	0.0096
AdrA_CHARGE	LA_UKB	-0.5449	0.1315	-4.1424	3.44E-05	0.1236	0.0224	1.0194	0.028	0.0073	0.0052
AdrA_CHARGE	MDD_22472876	0.1778	0.2232	0.7966	0.4257	0.1563	0.0305	1.02	0.0084	-0.0048	0.0063
AdrA_CHARGE	MDD_30718901	0.0482	0.0931	0.5177	0.6047	0.0613	0.0025	0.9921	0.0102	-0.0104	0.0054
AdrA_CHARGE	MooD_ukb-d-KRA_PSY_MOOD	-0.0448	0.1955	-0.2291	0.8188	0.0057	0.0013	0.9968	0.0071	0.003	0.0045
AdrA_CHARGE	OCD_28761083	0.0567	0.1814	0.3123	0.7548	0.3056	0.0514	0.9969	0.007	0.0034	0.0051
AdrA_CHARGE	Omega_3_pct_UKB	-0.1995	0.1982	-1.0064	0.3142	0.0949	0.0115	1.0649	0.0509	-0.0026	0.0133
AdrA_CHARGE	Omega_3_UKB	-0.3202	0.2118	-1.5122	0.1305	0.1153	0.0172	1.0682	0.0481	0.0041	0.0135
AdrA_CHARGE	Omega_6_by_Omega_3_UKB	0.1715	0.2069	0.8291	0.4071	0.0909	0.0123	1.0681	0.0499	-0.0001	0.0139
AdrA_CHARGE	Omega_6_pct_UKB	-0.136	0.1066	-1.2757	0.2021	0.1447	0.0184	1.026	0.0193	-0.0041	0.0051
AdrA_CHARGE	Omega_6_UKB	-0.3132	0.2003	-1.5635	0.1179	0.1235	0.023	1.0279	0.0306	0.007	0.0055
AdrA_CHARGE	PD_ieu-b-7	0.0212	0.1106	0.1915	0.8482	0.0161	0.0016	0.9799	0.0071	-0.0062	0.0047
AdrA_CHARGE	PTSD_31594949	0.0887	0.1916	0.463	0.6434	0.0176	0.0031	1.0204	0.0072	-0.0083	0.0051
AdrA_CHARGE	PUFA_pct_UKB	0.0728	0.2696	0.27	0.7872	0.1637	0.0188	1.0163	0.0145	-0.01	0.0054
AdrA_CHARGE	PUFA_UKB	-0.1562	0.3156	-0.4949	0.6207	0.1404	0.0254	1.0342	0.032	0.0035	0.0057
AdrA_CHARGE	SCZ_21926974	-0.2869	0.1503	-1.9096	0.0562	0.2272	0.0144	1.0316	0.0111	0.0087	0.0071
AdrA_CHARGE	SCZ_23974872	-0.1646	0.1234	-1.3341	0.1822	0.2827	0.014	1.022	0.0097	-0.0041	0.0062
AdrA_CHARGE	SCZ_25056061	-0.1077	0.0804	-1.3399	0.1803	1154.5415	57.0454	1.0728	0.0169	0.0002	0.0074
AdrA_CHARGE	TS_30818990	0.0116	0.1399	0.0826	0.9341	0.3611	0.0433	1.0162	0.0084	0.0013	0.005
ALA_CHARGE	AA_CHARGE	NA	NA	NA	NA	0.0805	0.0668	1.0355	0.025	-0.2924	0.009
ALA_CHARGE	AD_30617256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	ADD_30336701_C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	ADD_30336701_P	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	ADD_30336701_T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	ADHD_30478444	0.216	0.1417	1.5243	0.1274	0.2377	0.0156	1.035	0.0101	-0.0092	0.0056
ALA_CHARGE	AdrA_CHARGE	0.0544	1.5854	0.0343	0.9726	0.1504	0.1025	1.0047	0.007	-0.1768	0.0048
ALA_CHARGE	ALA_CHARGE	0.9999	1.99	0.5025	0.6153	0.0272	0.0641	1.0085	0.007	1.0085	0.007
ALA_CHARGE	AN_28494655	0.0697	0.4885	0.1427	0.8866	0.2267	0.0379	1.013	0.0085	-0.0016	0.0049
ALA_CHARGE	AN_31308545	0.4421	0.2458	1.7984	0.0721	0.1793	0.013	1.0251	0.0118	-0.0156	0.0061
ALA_CHARGE	ANX_26754954	0.1186	0.4471	0.2652	0.7908	0.0737	0.0295	1.0033	0.0072	-0.0023	0.0053
ALA_CHARGE	ASD_28540026	0.1757	0.4406	0.3988	0.6901	0.2946	0.0329	0.9663	0.0075	-0.0044	0.0053
ALA_CHARGE	ASD_30804558	0.0089	0.2762	0.0322	0.9743	0.1952	0.0178	1.0088	0.0102	-0.0022	0.0074
ALA_CHARGE	BIP_21926972	0.7682	0.432	1.7783	0.0754	0.4712	0.0405	1.0063	0.0102	-0.0169	0.0071
ALA_CHARGE	BIP_31043756	0.6066	0.4197	1.4454	0.1483	0.3424	0.018	1.0251	0.0107	-0.0189	0.0061
ALA_CHARGE	BIP_34002096	0.3673	0.3196	1.1492	0.2505	0.0688	0.0027	1.0331	0.0109	-0.0089	0.0068
ALA_CHARGE	CDG_23453885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	CDG_29906448	0.4008	0.3658	1.0955	0.2733	0.3463	0.0135	1.0289	0.0121	-0.0087	0.0071
ALA_CHARGE	CDG_31926635	0.2585	0.1723	1.5001	0.1336	0.0768	0.0034	1.0421	0.0109	-0.0022	0.0054
ALA_CHARGE	DE_ukb-b-20045	0.3824	0.2432	1.5723	0.1159	0.007	0.0013	1.0045	0.0082	-0.0009	0.0047
ALA_CHARGE	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	DHA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	DHA_pct_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	DHA_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	DPA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	EPA_CHARGE	NA	NA	NA	NA	-0.256	0.0567	1.0744	0.0067	0.1627	0.0045
ALA_CHARGE	GLA_CHARGE	NA	NA	NA	NA	-0.3496	0.0954	1.0781	0.0134	0.0955	0.0049
ALA_CHARGE	INS_ukb-b-3957	-0.0125	0.1818	-0.0686	0.9453	0.0624	0.0023	1.0253	0.0095	-0.0056	0.0054
ALA_CHARGE	LA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	LA_pct_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	LA_UKB	0.0623	0.6648	0.0937	0.9254	0.122	0.023	1.0207	0.026	0.0022	0.0062
ALA_CHARGE	MDD_22472876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	MDD_30718901	0.2864	0.4286	0.6682	0.504	0.0612	0.0024	0.9921	0.0102	-0.0084	0.0053
ALA_CHARGE	MooD_ukb-d-KRA_PSY_MOOD	0.1272	0.573	0.222	0.8243	0.0057	0.0012	0.9972	0.0065	-0.009	0.0041
ALA_CHARGE	OCD_28761083	0.0651	0.3091	0.2106	0.8332	0.3193	0.0489	0.9942	0.0068	-0.001	0.0048
ALA_CHARGE	Omega_3_pct_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	Omega_3_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	Omega_6_by_Omega_3_UKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	Omega_6_pct_UKB	0.5498	0.5793	0.9491	0.3426	0.1437	0.0184	1.0267	0.0183	-0.0156	0.0058
ALA_CHARGE	Omega_6_UKB	-0.1669	0.3324	-0.502	0.6157	0.1222	0.024	1.0284	0.0286	0.0016	0.0061
ALA_CHARGE	PD_ieu-b-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALA_CHARGE	PTSD_31594949	0.7466	3.8399	0.1944	0.8458	0.0176	0.003	1.0213	0.0066	-0.0138	0.0042
ALA_CHARGE	PUFA_pct_UKB	0.1085	0.496	0.2187	0.8269	0.162	0.0181	1.0184	0.014	-0.0112	0.006
ALA_CHARGE	PUFA_UKB	-0.4104	0.3403	-1.2062	0.2278	0.1392	0.0267	1.0339	0.0303	0.0043	0.006
ALA_CHARGE	SCZ_21926974	0.5301	0.8379	0.6326	0.527	0.2268	0.0149	1.032	0.0111	-0.0074	0.007
ALA_CHARGE	SCZ_23974872	0.5107	0.6703	0.7618	0.4462	0.2809	0.0152	1.0236	0.0098	-0.0104	0.0065
ALA_CHARGE	SCZ_25056061	0.3208	0.2346	1.3671	0.1716	1157.639	58.426	1.0728	0.017	-0.0177	0.0104
ALA_CHARGE	TS_30818990	-0.0304	0.6082	-0.0499	0.9602	0.3561	0.0429	1.0163	0.008	-0.0024	0.0047
AN_28494655	AA_CHARGE	-0.1229	0.225	-0.5461	0.585	0.0761	0.0562	1.0317	0.0271	-0.0001	0.0049
AN_28494655	AD_30617256	-0.0409	0.126	-0.325	0.7452	0.0086	0.0049	1.05	0.0568	0.0041	0.0062
AN_28494655	ADD_30336701_C	0.0825	0.0747	1.1053	0.269	0.0814	0.0058	1.0029	0.0083	-0.0096	0.0062
AN_28494655	ADD_30336701_P	0.0864	0.0832	1.0377	0.2994	0.0574	0.0049	1.0075	0.0077	-0.0074	0.0053
AN_28494655	ADD_30336701_T	0.0959	0.0704	1.3622	0.1731	0.0898	0.006	1.0055	0.0082	-0.0113	0.006
AN_28494655	ADHD_30478444	-0.246	0.0624	-3.9406	8.13E-05	0.2394	0.0162	1.0297	0.011	0.0285	0.0061
AN_28494655	AdrA_CHARGE	-0.1984	0.1789	-1.1088	0.2675	0.172	0.098	0.9996	0.0077	0.0039	0.0052
AN_28494655	ALA_CHARGE	0.0697	0.4885	0.1427	0.8866	0.0355	0.0622	1.0062	0.0081	-0.0016	0.0049
AN_28494655	AN_28494655	1	9.42E-07	1.06E+06	0	0.2287	0.0362	1.0127	0.0076	1.0127	0.0076
AN_28494655	AN_31308545	1.0964	0.0709	15.4731	5.27E-54	0.179	0.0134	1.027	0.0133	0.4442	0.0085
AN_28494655	ANX_26754954	0.0869	0.2013	0.4315	0.6661	0.0815	0.0308	1.0027	0.0081	0.0103	0.0062
AN_28494655	ASD_28540026	0.0282	0.1013	0.2788	0.7804	0.2924	0.0348	0.9649	0.0077	0.0018	0.0051
AN_28494655	ASD_30804558	-0.0875	0.0801	-1.0925	0.2746	0.1965	0.0181	1.008	0.0108	0.0186	0.0063
AN_28494655	BIP_21926972	0.1313	0.0833	1.5761	0.115	0.477	0.0426	1.0029	0.0112	0.0979	0.0066
AN_28494655	BIP_31043756	0.1941	0.0583	3.3296	0.0009	0.3488	0.0184	1.0195	0.0109	0.0878	0.0063
AN_28494655	BIP_34002096	0.2165	0.0522	4.1488	3.34E-05	0.0697	0.0029	1.0278	0.0114	0.0649	0.006
AN_28494655	CDG_23453885	0.1788	0.0742	2.4091	0.016	0.1794	0.0133	1.0186	0.0122	0.0907	0.0077
AN_28494655	CDG_29906448	0.2724	0.0521	5.2325	1.67E-07	0.3491	0.0133	1.0215	0.013	0.0822	0.0065
AN_28494655	CDG_31926635	0.2434	0.0647	3.7594	0.0002	0.0768	0.0035	1.0406	0.0125	0.0637	0.0071
AN_28494655	DE_ukb-b-20045	0.0778	0.1235	0.6296	0.5289	0.0066	0.0014	1.0081	0.009	0.0012	0.0058
AN_28494655	DGLA_CHARGE	-0.1276	0.2834	-0.4504	0.6524	0.1011	0.1019	1.0126	0.0072	-0.0031	0.005
AN_28494655	DHA_CHARGE	0.088	0.1875	0.4692	0.639	0.1222	0.0579	0.9975	0.0077	-0.0048	0.0053
AN_28494655	DHA_pct_UKB	0.378	0.0734	5.1518	2.58E-07	0.1191	0.0108	1.0387	0.0367	-0.0119	0.0059
AN_28494655	DHA_UKB	0.3414	0.0744	4.5918	4.39E-06	0.1079	0.0125	1.0707	0.048	-0.0098	0.0062
AN_28494655	DPA_CHARGE	0.0104	0.1429	0.0725	0.9422	0.2138	0.102	1.0046	0.008	0.0028	0.0051
